186,147.868987,-0.031311,15.707151,-19.683242
187,148.878169,-0.031806,15.776874,-19.907089
188,149.888496,-0.032060,15.846875,-20.124824
189,150.896218,-0.032977,15.916877,-20.336448
190,151.908963,-0.032756,15.987435,-20.541682
191,152.919184,-0.033359,16.057991,-20.740806
192,153.930748,-0.033797,16.128826,-20.933538
193,154.943653,-0.033903,16.199939,-21.119602
194,155.957953,-0.033777,16.271329,-21.299001
195,156.969918,-0.034160,16.342719,-21.471732
196,157.983466,-0.034444,16.414388,-21.637796
197,158.998591,-0.034456,16.486333,-21.796914
198,160.011577,-0.034853,16.558278,-21.949089
199,161.026329,-0.035108,16.630502,-22.094317
200,162.039073,-0.035549,16.702725,-22.232322
201,163.053748,-0.035701,16.775227,-22.363106
202,164.070409,-0.035661,16.848005,-22.486667
203,165.085351,-0.035942,16.920784,-22.603004
204,166.102466,-0.035877,16.993841,-22.711842
205,167.118040,-0.036204,17.066896,-22.813457
206,168.132165,-0.036372,17.139953,-22.907293
207,169.148798,-0.036627,17.213287,-22.993908
208,170.164179,-0.036788,17.286621,-23.072744
209,171.182267,-0.036879,17.360234,-23.144079
210,172.199296,-0.036665,17.433845,-23.207359
211,173.215448,-0.036975,17.507455,-23.263417
212,174.230811,-0.036979,17.581068,-23.311419
213,175.249332,-0.037096,17.654958,-23.351920
214,176.267267,-0.036968,17.728846,-23.384365
215,177.284767,-0.036875,17.802735,-23.409035
216,178.301950,-0.037093,17.876624,-23.426203
217,179.318948,-0.037065,17.950514,-23.435313
218,-179.660331,-0.036806,18.024681,-23.436370
219,-178.643390,-0.036879,18.098570,-23.429928
220,-177.622460,-0.036776,18.172736,-23.415428
221,-176.605093,-0.036668,18.246624,-23.393152
222,-175.587285,-0.036595,18.320514,-23.363098
223,-174.565156,-0.036711,18.394681,-23.325266
224,-173.546226,-0.036729,18.468569,-23.279655
225,-172.526526,-0.036502,18.542456,-23.225990
226,-171.509771,-0.036340,18.616068,-23.164826
227,-170.488204,-0.036419,18.689957,-23.095883
228,-169.469372,-0.036222,18.763567,-23.019164
229,-168.449341,-0.036266,18.837177,-22.934944
230,-167.431805,-0.035911,18.910509,-22.842946
231,-166.412834,-0.035738,18.983843,-22.743450
232,-165.392361,-0.035735,19.057175,-22.636453
233,-164.374081,-0.035454,19.130230,-22.521957
234,-163.354072,-0.035280,19.203284,-22.399961
235,-162.336088,-0.034979,19.276061,-22.270744
236,-161.316213,-0.034989,19.348838,-22.134306
237,-160.298173,-0.034740,19.421337,-21.990643
238,-159.278011,-0.034456,19.493836,-21.839483
239,-158.259604,-0.034332,19.566056,-21.681657
240,-157.242744,-0.033727,19.638000,-21.516607
241,-156.223589,-0.033490,19.709943,-21.344616
242,-155.205927,-0.033181,19.781609,-21.165958
243,-154.185808,-0.033151,19.853275,-20.980354
244,-153.167049,-0.032908,19.924661,-20.788087
245,-152.149617,-0.032624,19.995770,-20.589431
246,-151.133373,-0.031932,20.066603,-20.384108
247,-150.114502,-0.031825,20.137436,-20.172396
248,-149.096784,-0.031422,20.207989,-19.954298
249,-148.080181,-0.030900,20.278266,-19.730087
250,-147.060794,-0.030774,20.348542,-19.499489
251,-146.046326,-0.029711,20.418262,-19.263060
252,-145.029043,-0.029433,20.487985,-19.020798
253,-144.008981,-0.029885,20.557704,-18.772701
254,-142.993698,-0.029047,20.626869,-18.518773
255,-141.975585,-0.029046,20.696034,-18.259291
256,-140.962327,-0.028017,20.764643,-17.994531
257,-139.946154,-0.027645,20.833253,-17.724215
258,-138.930951,-0.027060,20.901586,-17.448624
259,-137.912965,-0.027512,20.969917,-17.168033
260,-136.899722,-0.026426,21.037693,-16.882165
261,-135.883694,-0.026459,21.105470,-16.591576
262,-134.868648,-0.026102,21.172968,-16.295987
263,-133.854709,-0.025768,21.240188,-15.995956
264,-132.841790,-0.025065,21.307130,-15.691201
265,-131.829944,-0.024140,21.373796,-15.382005
266,-130.815465,-0.024369,21.440461,-15.068642
267,-129.805892,-0.022877,21.506570,-14.750834
268,-128.793646,-0.022333,21.572680,-14.428862
269,-127.782657,-0.021606,21.638513,-14.103001
270,-126.769125,-0.021885,21.704344,-13.773253
271,-125.760774,-0.020668,21.769620,-13.439894
272,-124.749858,-0.020233,21.834897,-13.102645
273,-123.740321,-0.019375,21.899896,-12.761788
274,-122.728441,-0.019612,21.964895,-12.417598
275,-121.718076,-0.019435,22.029615,-12.070075
276,-120.709223,-0.018714,22.094058,-11.719219
277,-119.701979,-0.017576,22.158223,-11.365311
278,-118.692655,-0.017584,22.222389,-11.008624
279,-117.685017,-0.016905,22.286276,-10.648881
280,-116.679147,-0.015676,22.349886,-10.286363
281,-115.671367,-0.015492,22.413496,-9.921344
282,-114.665422,-0.014489,22.476829,-9.553549
283,-113.657716,-0.014558,22.540161,-9.183533
284,-112.652021,-0.013794,22.603215,-8.811017
285,-111.648534,-0.012586,22.665991,-8.436559
286,-110.643357,-0.012078,22.728769,-8.059877
287,-109.636662,-0.012403,22.791546,-7.681253
288,-109.636662,-0.012403,22.791546,-7.681253
289,-108.632305,-0.011877,22.854044,-7.300684
290,-107.630386,-0.010628,22.916265,-6.918452
291,-106.627243,-0.010345,22.978487,-6.534830
292,-105.626630,-0.009058,23.040430,-6.149542
293,-104.624843,-0.008492,23.102375,-5.762865
294,-103.621958,-0.008512,23.164318,-5.374802
295,-102.622028,-0.007901,23.225984,-4.985906
296,-101.621054,-0.007623,23.287649,-4.595620
297,-100.623114,-0.006444,23.349037,-4.204503
298,-99.624424,-0.005852,23.410425,-3.812553
299,-98.628828,-0.004096,23.471536,-3.419770
300,-97.628844,-0.004566,23.532925,-3.026432
301,-96.632066,-0.003598,23.594035,-2.632261
302,-95.634913,-0.003224,23.655145,-2.237815
303,-94.641229,-0.001672,23.715979,-1.843091
304,-93.643426,-0.002104,23.777090,-1.448089
305,-92.649210,-0.001087,23.837922,-1.052810
306,-91.654868,-0.000417,23.898756,-0.657533
307,-90.660460,0.000043,23.959589,-0.262256
308,-89.666156,0.000171,0.020421,0.132742
309,-88.675779,0.001734,0.080977,0.527464
310,-87.681634,0.001810,0.141810,0.922184
311,-86.691627,0.003321,0.202366,1.316347
312,-85.698150,0.003087,0.263199,1.709953
313,-84.708997,0.004280,0.323755,2.102726
314,-83.716451,0.003984,0.384588,2.494943
315,-82.728308,0.005356,0.445144,2.886326
316,-81.736958,0.005234,0.505977,3.276875
317,-80.750198,0.006762,0.566532,3.666311
318,-79.760502,0.006530,0.627367,4.054359
319,-78.771574,0.006830,0.688199,4.441572
320,-77.787540,0.008606,0.748755,4.827117
321,-76.800681,0.008993,0.809589,5.211273
322,-75.815003,0.009494,0.870422,5.593763
323,-74.830389,0.010459,0.931257,5.974862
324,-73.843303,0.009917,0.992368,6.354015
325,-72.861403,0.011163,1.053201,6.731225
326,-71.876970,0.011392,1.114312,7.106767
327,-70.897875,0.013345,1.175147,7.480085
328,-69.912693,0.012452,1.236537,7.851182
329,-68.932837,0.013771,1.297647,8.220333
330,-67.950856,0.013779,1.359038,8.586983
331,-66.970539,0.014410,1.420426,8.951411
332,-65.991974,0.015490,1.481816,9.313337
333,-65.011481,0.015370,1.543484,9.672485
334,-64.032825,0.015937,1.605150,10.029134
335,-63.056090,0.017013,1.666818,10.383003
336,-62.077492,0.017238,1.728764,10.734096
337,-61.100895,0.018199,1.790708,11.082407
338,-60.126475,0.019454,1.852653,11.427385
339,-59.150325,0.019932,1.914878,11.769309
340,-58.172497,0.019772,1.977379,12.108175
341,-57.196924,0.020236,2.039878,12.443708
342,-56.223582,0.021391,2.102379,12.775906
343,-55.248751,0.021698,2.165159,13.104492
344,-54.272474,0.021295,2.228216,13.429467
345,-53.298581,0.021633,2.291271,13.750829
346,-52.327128,0.022512,2.354328,14.068304
347,-51.354229,0.022979,2.417662,14.382165
348,-50.383883,0.023903,2.480996,14.691860
349,-49.412177,0.024358,2.544608,14.997664
350,-48.443106,0.025176,2.608220,15.299024
351,-47.472648,0.025718,2.672111,15.596495
352,-46.501003,0.025584,2.736279,15.889520
353,-45.531984,0.026071,2.800445,16.178100
354,-44.565544,0.027222,2.864613,16.462235
355,-43.597925,0.027684,2.929060,16.741646
356,-42.629146,0.027580,2.993783,17.016337
357,-41.662913,0.028380,3.058506,17.286582
358,-40.695542,0.028515,3.123507,17.551825
359,-39.730829,0.029157,3.188508,17.812069
360,-38.764831,0.029569,3.253788,18.067590
361,-37.797708,0.029332,3.319344,18.317832
362,-36.833156,0.029805,3.384901,18.563074
363,-35.867394,0.029787,3.450735,18.803037
364,-34.904208,0.030326,3.516569,19.037723
365,-33.939739,0.030529,3.582681,19.267130
366,-32.977836,0.031128,3.648793,19.490980
367,-32.014630,0.031275,3.715183,19.709276
368,-31.053842,0.032190,3.781573,19.922293
369,-30.091703,0.032519,3.848242,20.129474
370,-29.128199,0.032372,3.915187,20.330824
371,-28.167023,0.032886,3.982133,20.526617
372,-27.204411,0.032782,4.049356,20.716297
373,-26.244073,0.033160,4.116579,20.900146
374,-25.282127,0.033326,4.184080,21.078160
375,-24.322388,0.033781,4.251581,21.250062
376,-23.360968,0.033884,4.319360,21.415852
377,-22.401667,0.034080,4.387138,21.575252
378,-21.440544,0.034052,4.455195,21.728544
379,-20.481376,0.034467,4.523250,21.875721
380,-19.524133,0.034781,4.591307,22.016232
381,-18.564855,0.035030,4.659641,22.150633
382,-17.607383,0.035252,4.727974,22.278365
383,-16.651561,0.035724,4.796309,22.399709
384,-15.693541,0.035732,4.864921,22.514386
385,-14.737023,0.036056,4.933533,22.622672
386,-13.778182,0.035759,5.002422,22.724015
387,-12.824500,0.036210,5.071033,22.818970
388,-11.868232,0.036370,5.139924,22.907257
389,-10.909368,0.036331,5.209090,22.988876
390,-9.955439,0.036467,5.277979,23.063551
391,-8.998691,0.036461,5.347146,23.131559
392,-8.046674,0.036580,5.416036,23.192623
393,-7.087824,0.036410,5.485482,23.247022
394,-6.133557,0.036648,5.554647,23.294752
395,-5.179886,0.036782,5.623815,23.335537
396,-4.222955,0.036694,5.693259,23.369378
397,-3.270283,0.036656,5.762426,23.396275
398,-2.314123,0.036730,5.831870,23.416506
399,-1.362030,0.036798,5.901037,23.429791
400,-0.406235,0.036755,5.970483,23.436131
401,0.549479,0.036668,6.039926,23.435527
402,1.501451,0.036495,6.109092,23.427980
403,2.457399,0.036572,6.178537,23.413766
404,3.409780,0.036505,6.247704,23.392607
405,4.366342,0.036466,6.317148,23.364504
406,5.319507,0.036504,6.386313,23.329735
407,6.273244,0.036443,6.455480,23.288021
408,7.227619,0.036558,6.524647,23.239640
409,8.182723,0.036569,6.593813,23.184315
410,9.134830,0.036490,6.662700,23.122323
411,10.087897,0.036252,6.731590,23.053387
412,11.041958,0.036130,6.800477,22.977786
413,11.993277,0.036053,6.869087,22.895796
414,12.945831,0.035755,6.937699,22.806859
415,13.899670,0.035512,7.006310,22.711258
416,14.854836,0.035595,7.074920,22.609270
417,15.807584,0.035544,7.143251,22.500891
418,16.758087,0.035008,7.211307,22.385846
419,17.714003,0.035179,7.279641,22.264411
420,18.667767,0.034793,7.347694,22.136311
421,19.619441,0.034323,7.415471,22.002103
422,20.572894,0.034257,7.483247,21.861781
423,21.524442,0.033709,7.550748,21.715070
424,22.481769,0.033855,7.618524,21.561972
425,23.433382,0.033333,7.685744,21.403042
426,24.387100,0.033079,7.752967,21.237999
427,25.342929,0.033073,7.820188,21.066847
428,26.297060,0.032839,7.887130,20.889861
429,27.249643,0.032022,7.953796,20.706765
430,28.204451,0.031860,8.020463,20.518114
431,29.161558,0.032051,8.087129,20.323629
432,30.117197,0.031749,8.153515,20.123313
433,31.071337,0.031410,8.219626,19.917719
434,32.027951,0.031270,8.285736,19.706291
435,32.983118,0.030942,8.351567,19.489587
436,33.936985,0.030067,8.417122,19.267327
437,34.893330,0.029763,8.482676,19.039792
438,35.848303,0.029298,8.547953,18.807256
439,36.805832,0.029297,8.613230,18.569442
440,37.762036,0.028975,8.678228,18.326630
441,38.716987,0.028242,8.742949,18.078817
442,39.674515,0.028046,8.807671,17.826005
443,40.630827,0.027273,8.872114,17.568194
444,41.589622,0.027451,8.936558,17.305940
445,42.547152,0.027142,9.000722,17.038963
